name,location,currency,price,participants,organizer,period,invite,tags,logo_link,hackathon_link
SJHacks,San Jose State University - Charles W. Davidson College Of Engineering,$,7000,58,,"Apr 28, 2018",False,,//d112y698adiu2z.cloudfront.net/photos/production/challenge_thumbnails/000/624/232/datas/medium_square.jpg,https://sjhacksorg.devpost.com
LingHacks,42 Silicon Valley,$,24810,64,,"Apr 07 - 08, 2018",False,,//d112y698adiu2z.cloudfront.net/photos/production/challenge_thumbnails/000/621/131/datas/medium_square.png,https://linghacks18.devpost.com
RoboHacks,Notman House - Montreal Canada,$,1750,34,,"Mar 31, 2018",False,,//d112y698adiu2z.cloudfront.net/photos/production/challenge_thumbnails/000/622/260/datas/medium_square.png,https://robohacks-6377.devpost.com
HackUNT 2018,University of North Texas - Discovery Park,$,8910,36,,"Apr 06 - 08, 2018",False,,//d112y698adiu2z.cloudfront.net/photos/production/challenge_thumbnails/000/582/842/datas/medium_square.png,https://hackunt2018.devpost.com
EthioHacks 4th Series,Gebeya Headquarters,$,0,28,,"Mar 31 - Apr 01, 2018",False,,https://q9k6x7m8.stackpathcdn.com/assets/defaults/thumbnail-placeholder.gif,https://ethiohacks4thseries.devpost.com
Digital Women Code Camp,Iowa State University - Coover TLA,$,0,36,,"Apr 06 - 07, 2018",False,,//d112y698adiu2z.cloudfront.net/photos/production/challenge_thumbnails/000/617/374/datas/medium_square.png,https://dw-codecamp.devpost.com
LA Hacks 2018,Pauley Pavilion,$,23050,515,,"Mar 31 - Apr 01, 2018",False,,//d112y698adiu2z.cloudfront.net/photos/production/challenge_thumbnails/000/615/525/datas/medium_square.png,https://la-hacks-2018.devpost.com
CUHacking 2018,Carleton University - Residence Commons,$,6837,117,,"Mar 31 - Apr 01, 2018",False,,//d112y698adiu2z.cloudfront.net/photos/production/challenge_thumbnails/000/615/336/datas/medium_square.png,https://cuhacking-2018.devpost.com
Humanitarian Hackathon,ReDI School,$,2762,29,,"Apr 21, 2018",False,,//d112y698adiu2z.cloudfront.net/photos/production/challenge_thumbnails/000/620/551/datas/medium_square.png,https://humanitarian-hackathon.devpost.com
SmarterRoads Hackathon - Virginia Beach,"1701 - Virginia Beach Coworking, Meeting & Event Space",$,2500,51,,"Apr 27 - 28, 2018",False,,//d112y698adiu2z.cloudfront.net/photos/production/challenge_thumbnails/000/620/577/datas/medium_square.JPG,https://smarter-roads-hackathon-vb.devpost.com
Spring 2018 CMU EdTech Ideathon,No location yet,$,49,7,,"Apr 04 - 12, 2018",False,,//d112y698adiu2z.cloudfront.net/photos/production/challenge_thumbnails/000/621/520/datas/medium_square.png,https://cmu-edtech-ideathon.devpost.com
PerkinsHacks 2018,Perkins School for the Blind,$,2100,87,,"Apr 13 - 14, 2018",False,,//d112y698adiu2z.cloudfront.net/photos/production/challenge_thumbnails/000/616/823/datas/medium_square.png,https://perkinshacks-6304.devpost.com
HackPrinceton Spring 2018,Princeton University - Friend Center and Engineering Quadrangle,$,31070,200,,"Mar 30 - Apr 01, 2018",False,,//d112y698adiu2z.cloudfront.net/photos/production/challenge_thumbnails/000/617/628/datas/medium_square.png,https://hackprinceton-spr18.devpost.com
Philadelphia Museum of Art Hackathon 3.0,Online,$,2500,97,Philadelphia Museum of Art,"Apr 04 - May 10, 2018",False,Gaming,//d112y698adiu2z.cloudfront.net/photos/production/challenge_thumbnails/000/615/317/datas/medium_square.jpg,https://philadelphiamuseum.devpost.com
ETHUofT,University of Toronto - Bahen Centre for Information Technology,$,7350,34,,"Mar 25, 2018",False,Blockchain,//d112y698adiu2z.cloudfront.net/photos/production/challenge_thumbnails/000/618/706/datas/medium_square.png,https://ethuoft.devpost.com
Wireless Club Hackathon Spring 2018,Northeastern University - Hayden Hall,$,0,11,,"Mar 25, 2018",False,,//d112y698adiu2z.cloudfront.net/photos/production/challenge_thumbnails/000/619/037/datas/medium_square.png,https://wireless-club-hackathon.devpost.com
Duckhacks 2018,Babbio Center,$,920,35,,"Mar 25, 2018",False,,//d112y698adiu2z.cloudfront.net/photos/production/challenge_thumbnails/000/618/815/datas/medium_square.jpg,https://duckhacks-2018-6350.devpost.com
CrimsonHacks 2018,The University of Alabama - Ferguson Center,$,3270,75,,"Apr 14 - 15, 2018",False,,//d112y698adiu2z.cloudfront.net/photos/production/challenge_thumbnails/000/620/090/datas/medium_square.png,https://crimsonhacks2018.devpost.com
Hack.Moscow,Co-working Tablica,$,7250,107,,"Apr 20 - 22, 2018",False,,//d112y698adiu2z.cloudfront.net/photos/production/challenge_thumbnails/000/613/098/datas/medium_square.png,https://hackmoscow.devpost.com
HackBordeaux,ENSEIRB-MATMECA,$,2335,76,,"Mar 24 - 25, 2018",False,,//d112y698adiu2z.cloudfront.net/photos/production/challenge_thumbnails/000/617/017/datas/medium_square.png,https://hackbordeaux2018.devpost.com
HackISU IX Spring 2018,The Vermeer Applied Technology Hub/ISU Startup Factory,$,1680,105,,"Mar 24 - 25, 2018",False,,//d112y698adiu2z.cloudfront.net/photos/production/challenge_thumbnails/000/617/861/datas/medium_square.png,https://hackisu-ix-spring-2018-6348.devpost.com
IoT for Smart Cities Hackathon,George Vari eng & comp centre,$,1500,44,,"Mar 24 - 25, 2018",False,,//d112y698adiu2z.cloudfront.net/photos/production/challenge_thumbnails/000/617/464/datas/medium_square.png,https://iot-hack.devpost.com
tribeHacks IV,William & Mary - Earl Gregg Swem Library,$,2250,40,,"Mar 23 - 25, 2018",False,,//d112y698adiu2z.cloudfront.net/photos/production/challenge_thumbnails/000/614/768/datas/medium_square.jpg,https://tribehacks-iv.devpost.com
HackNYU 2018,"New York, Abu Dhabi, Shanghai",$,14620,278,,"Mar 23 - 25, 2018",False,,//d112y698adiu2z.cloudfront.net/photos/production/challenge_thumbnails/000/617/441/datas/medium_square.png,https://hacknyu2018.devpost.com
Salesforce AIアプリコンテスト 2018,Online,$,105000,147,Salesforce,"Mar 21 - May 15, 2018",False,,//d112y698adiu2z.cloudfront.net/photos/production/challenge_thumbnails/000/617/208/datas/medium_square.png,https://sfhack2018.devpost.com
SharkHack,Simmons College - Main College Building,$,200,13,,"Mar 24 - 25, 2018",False,,//d112y698adiu2z.cloudfront.net/photos/production/challenge_thumbnails/000/616/999/datas/medium_square.png,https://sharkhack2018.devpost.com
Junction Tokyo 2018,Terrada Warehouse,$,4400,82,,"Mar 23 - 25, 2018",False,,//d112y698adiu2z.cloudfront.net/photos/production/challenge_thumbnails/000/612/495/datas/medium_square.png,https://junctiontokyo2018.devpost.com
OpenCodes Hackathon,ZKM | Zentrum für Kunst und Medien,$,10001,147,,"Mar 24 - 25, 2018",False,,//d112y698adiu2z.cloudfront.net/photos/production/challenge_thumbnails/000/614/660/datas/medium_square.jpg,https://opencodes.devpost.com
SheHacks II,Western University - North Campus Building,$,4980,92,,"Mar 25, 2018",False,,//d112y698adiu2z.cloudfront.net/photos/production/challenge_thumbnails/000/614/567/datas/medium_square.png,https://shehacks2.devpost.com
OpenTravel VHack,Online,$,1750,64,Open Travel Alliance,"Mar 19 - Apr 08, 2018",False,"Productivity, Lifehacks",//d112y698adiu2z.cloudfront.net/photos/production/challenge_thumbnails/000/616/862/datas/medium_square.jpg,https://opentravel.devpost.com
ichealthhack18,"Imperial College London, Sir Alexander Fleming Building",$,0,26,,"Mar 18, 2018",False,,//d112y698adiu2z.cloudfront.net/photos/production/challenge_thumbnails/000/616/426/datas/medium_square.png,https://ichealthhack18.devpost.com
Hack IoT,University of Southern California - King Hall,$,760,39,,"Mar 24 - 25, 2018",False,,//d112y698adiu2z.cloudfront.net/photos/production/challenge_thumbnails/000/606/819/datas/medium_square.png,https://hack-iot-2018.devpost.com
!SingleHack,Blair House Conference & Party Room,$,800,17,,"Mar 17, 2018",False,,//d112y698adiu2z.cloudfront.net/photos/production/challenge_thumbnails/000/615/618/datas/medium_square.png,https://singlehack.devpost.com
"VR Hackathon Poznań, Poland - June 2018",Poznań University of Economics and Business,PLN,12000,32,,"Jun 18 - 19, 2018",False,,//d112y698adiu2z.cloudfront.net/photos/production/challenge_thumbnails/000/576/266/datas/medium_square.png,https://vr-hackathon-poznan.devpost.com
Alexa Skills Challenge: Life Hacks,Online,$,250000,1267,Amazon,"Mar 15 - Apr 30, 2018",False,"Lifehacks, Social Good",//d112y698adiu2z.cloudfront.net/photos/production/challenge_thumbnails/000/614/359/datas/medium_square.png,https://alexalifehacks.devpost.com
Hack IoT - Reading UK Smart City,Innovation Catalyst,$,3600,61,,"Apr 20 - 21, 2018",False,,//d112y698adiu2z.cloudfront.net/photos/production/challenge_thumbnails/000/606/469/datas/medium_square.png,https://hack-iot-reading-6188.devpost.com
HealthHackSTL 2018,"@4240, Cortex Innovation District",$,10000,88,,"Apr 06 - 08, 2018",False,,//d112y698adiu2z.cloudfront.net/photos/production/challenge_thumbnails/000/625/590/datas/medium_square.png,https://healthhackstl2018.devpost.com
Hack the Burgh 2018,University of Edinburgh - Informatics Forum,$,2700,90,,"Mar 11, 2018",False,,//d112y698adiu2z.cloudfront.net/photos/production/challenge_thumbnails/000/610/479/datas/medium_square.png,https://hacktheburgh2018.devpost.com
SisterHacks,Bryn Mawr College - Dalton Hall,$,500,11,,"Mar 24 - 25, 2018",False,,//d112y698adiu2z.cloudfront.net/photos/production/challenge_thumbnails/000/614/208/datas/medium_square.jpg,https://sisterhacks.devpost.com
Green Hack,Engineering Department,$,80,22,,"Mar 10, 2018",False,,//d112y698adiu2z.cloudfront.net/photos/production/challenge_thumbnails/000/613/105/datas/medium_square.png,https://greenhack.devpost.com
McWiCS Hackathon,Notman House,$,270,11,,"Mar 10 - 11, 2018",False,,//d112y698adiu2z.cloudfront.net/photos/production/challenge_thumbnails/000/612/738/datas/medium_square.png,https://mcwics.devpost.com
HackMed 2018,"The Diamond, University of Sheffield",$,948,47,,"Mar 10 - 11, 2018",False,,//d112y698adiu2z.cloudfront.net/photos/production/challenge_thumbnails/000/613/088/datas/medium_square.png,https://hackmed18.devpost.com
CUhackit,Clemson University,$,0,70,,"Mar 10 - 11, 2018",False,,//d112y698adiu2z.cloudfront.net/photos/production/challenge_thumbnails/000/603/170/datas/medium_square.png,https://cuhackit-2018.devpost.com
PioneerHacks,Cupertino High School,$,18425,46,,"Mar 17, 2018",False,,//d112y698adiu2z.cloudfront.net/photos/production/challenge_thumbnails/000/614/471/datas/medium_square.png,https://pioneerhacks.devpost.com
Bison Hacks: Howard University Hackathon,Mapbox,$,7500,38,,"Mar 30 - 31, 2018",False,,//d112y698adiu2z.cloudfront.net/photos/production/challenge_thumbnails/000/612/677/datas/medium_square.png,https://bisonhacks2018.devpost.com
MIT Bitcoin Hackathon,Ray and Maria Stata Center,$,38000,113,,"Mar 16 - 17, 2018",False,Blockchain,//d112y698adiu2z.cloudfront.net/photos/production/challenge_thumbnails/000/612/689/datas/medium_square.png,https://mitbitcoinhack.devpost.com
EarthHacks,Science Museum of Virginia,$,3780,42,,"Mar 17 - 18, 2018",False,,//d112y698adiu2z.cloudfront.net/photos/production/challenge_thumbnails/000/615/851/datas/medium_square.png,https://earthhacks2018.devpost.com
MenloHacks III,Menlo School,$,14501,80,,"Mar 10 - 11, 2018",False,,//d112y698adiu2z.cloudfront.net/photos/production/challenge_thumbnails/000/612/633/datas/medium_square.png,https://menlohacks-iii.devpost.com
HackDartmouth IV,Dartmouth College - Thayer School of Engineering,$,7140,145,,"Apr 14 - 15, 2018",False,,//d112y698adiu2z.cloudfront.net/photos/production/challenge_thumbnails/000/612/499/datas/medium_square.png,https://hackdartmouthiv.devpost.com
HackTJ 2018,Thomas Jefferson High School for Science and Technology,$,5276,283,,"Mar 10 - 11, 2018",False,,//d112y698adiu2z.cloudfront.net/photos/production/challenge_thumbnails/000/612/468/datas/medium_square.png,https://hacktj2018.devpost.com
VHacks,Hotel Columbus,$,12061,90,,"Mar 08 - 27, 2018",False,,//d112y698adiu2z.cloudfront.net/photos/production/challenge_thumbnails/000/600/136/datas/medium_square.png,https://vhacks18.devpost.com
HackUVic 2018,UVic Engineering and Computer Science Building (ECS),$,1210,48,,"Mar 10 - 11, 2018",False,,//d112y698adiu2z.cloudfront.net/photos/production/challenge_thumbnails/000/612/311/datas/medium_square.png,https://hackuvic-18w.devpost.com
HackTheOzarks,Ozarks Technical Community College,$,400,9,,"Apr 27 - 28, 2018",False,,//d112y698adiu2z.cloudfront.net/photos/production/challenge_thumbnails/000/612/447/datas/medium_square.png,https://hacktheozarks.devpost.com
HackGT presents: BuildGT,Georgia Institute of Technology - Love Building,$,1528,66,,"Mar 10, 2018",False,,//d112y698adiu2z.cloudfront.net/photos/production/challenge_thumbnails/000/612/203/datas/medium_square.png,https://buildgt-2018.devpost.com
Hacknarök,Krakowski Park Technologiczny,zł,4000,83,,"Mar 10 - 11, 2018",False,,//d112y698adiu2z.cloudfront.net/photos/production/challenge_thumbnails/000/610/193/datas/medium_square.png,https://hacknarok.devpost.com
eHacks 2018,TRex,$,3180,59,,"Mar 04, 2018",False,,//d112y698adiu2z.cloudfront.net/photos/production/challenge_thumbnails/000/610/495/datas/medium_square.jpg,https://ehacks-2018.devpost.com
HackACM,"Engineering 2-180 (Simularium), UC Santa Cruz",$,450,48,,"Mar 03 - 04, 2018",False,,//d112y698adiu2z.cloudfront.net/photos/production/challenge_thumbnails/000/610/104/datas/medium_square.png,https://hackacm-2018.devpost.com
Hacktech 2018,"Pasadena, CA, USA",$,13127,219,,"Mar 03 - 04, 2018",False,,//d112y698adiu2z.cloudfront.net/photos/production/challenge_thumbnails/000/606/547/datas/medium_square.png,https://hacktech2018.devpost.com
Hack for Humanity 2018,Santa Clara University,$,1750,33,,"Mar 03 - 04, 2018",False,,//d112y698adiu2z.cloudfront.net/photos/production/challenge_thumbnails/000/610/085/datas/medium_square.jpg,https://hack-for-humanity-2018.devpost.com
Auteurist WebVR Hackathon @ Mozilla,Mozilla,$,659,51,,"Mar 17 - 18, 2018",False,,//d112y698adiu2z.cloudfront.net/photos/production/challenge_thumbnails/000/610/350/datas/medium_square.png,https://auteuristwebvr.devpost.com
Disrupt the District 2018,National Union Building DC,$,3055,95,,"Mar 03 - 04, 2018",False,,//d112y698adiu2z.cloudfront.net/photos/production/challenge_thumbnails/000/606/648/datas/medium_square.png,https://disrupt-the-district-2018.devpost.com
iHack.Ruhr,Haus der Technik e. V.,$,7000,21,,"Mar 17 - 18, 2018",False,,//d112y698adiu2z.cloudfront.net/photos/production/challenge_thumbnails/000/602/814/datas/medium_square.png,https://ihack-ruhr.devpost.com
Revolution UC,College of Engineering and Applied Sciences - University of Cincinnati,$,6550,131,,"Mar 03 - 04, 2018",False,,//d112y698adiu2z.cloudfront.net/photos/production/challenge_thumbnails/000/599/768/datas/medium_square.png,https://revuc-vii.devpost.com
Squirrel Hacks 2018,Earlham College - Orchard Room,$,400,15,,"Mar 03 - 04, 2018",False,,//d112y698adiu2z.cloudfront.net/photos/production/challenge_thumbnails/000/609/746/datas/medium_square.png,https://squirrel-hacks-2018.devpost.com
Anvil Hack IV,Goldsmiths University,$,0,40,,"Feb 25, 2018",False,,//d112y698adiu2z.cloudfront.net/photos/production/challenge_thumbnails/000/607/550/datas/medium_square.png,https://anvil-hack-iv-6211.devpost.com
Winter WonderHack,Michigan Technological University - Van Pelt and Opie Library,$,1850,24,,"Feb 24 - 25, 2018",False,,//d112y698adiu2z.cloudfront.net/photos/production/challenge_thumbnails/000/606/898/datas/medium_square.png,https://wwh2018.devpost.com
SteelHacks 2018,University of Pittsburgh - William Pitt Union,$,4800,62,,"Feb 24 - 25, 2018",False,,https://q9k6x7m8.stackpathcdn.com/assets/defaults/thumbnail-placeholder.gif,https://steelhacks2018.devpost.com
WolfHacks '18,Brampton City Hall,$,2500,60,,"Mar 25, 2018",False,,//d112y698adiu2z.cloudfront.net/photos/production/challenge_thumbnails/000/596/601/datas/medium_square.png,https://wolfhacks.devpost.com
HackIllinois 2018,Siebel Center,$,0,290,,"Feb 24 - 25, 2018",False,,//d112y698adiu2z.cloudfront.net/photos/production/challenge_thumbnails/000/606/798/datas/medium_square.png,https://hackillinois-2018.devpost.com
Hack.UVA,University of Virginia - Slaughter Recreation Center,$,21533,219,,"Mar 24 - 25, 2018",False,,//d112y698adiu2z.cloudfront.net/photos/production/challenge_thumbnails/000/606/402/datas/medium_square.png,https://hackuva2018.devpost.com
Spring 2018 hackNY Student Hackathon,NYU Courant Institute of Mathematical Sciences,$,1600,407,,"Apr 07 - 08, 2018",False,,//d112y698adiu2z.cloudfront.net/photos/production/challenge_thumbnails/000/603/275/datas/medium_square.png,https://hackny-s2018.devpost.com
ProfHacks,Engineering Hall,$,2025,71,,"Feb 24 - 25, 2018",False,,//d112y698adiu2z.cloudfront.net/photos/production/challenge_thumbnails/000/606/562/datas/medium_square.png,https://profhacks18.devpost.com
IoT Challenge 2018,Argyle House,$,0,16,,"Feb 22 - 23, 2018",False,,//d112y698adiu2z.cloudfront.net/photos/production/challenge_thumbnails/000/606/371/datas/medium_square.png,https://iot-challenge-2018.devpost.com
BU Datathon 2018,University Union,$,0,25,,"Feb 24, 2018",False,,//d112y698adiu2z.cloudfront.net/photos/production/challenge_thumbnails/000/606/634/datas/medium_square.png,https://budatathon2018.devpost.com
For The Good of Humanity,Baylor University - Cashion Academic Center (5th Floor),$,0,6,,"Feb 24, 2018",False,,//d112y698adiu2z.cloudfront.net/photos/production/challenge_thumbnails/000/606/536/datas/medium_square.jpeg,https://humanity.devpost.com
IDT Unchained Hackathon,IDT HQ,$,1420,16,,"Apr 21 - 22, 2018",False,Blockchain,https://q9k6x7m8.stackpathcdn.com/assets/defaults/thumbnail-placeholder.gif,https://idt-unchained-hackathon-6199.devpost.com
FIT X Hacks 2018,"Melbourne, FL, USA",$,180,7,,"Feb 22, 2018",False,,https://q9k6x7m8.stackpathcdn.com/assets/defaults/thumbnail-placeholder.gif,https://fit-x-hacks-2018.devpost.com
